timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2019-02-10,BNB-USDT,buy,8.9046,9.669252,signal,0.0,0,0.0
2019-02-15,BNB-USDT,sell,8.7592,9.669252,signal,-1.4053,5,-1.63
2019-02-20,BNB-USDT,buy,10.4739,7.24768,signal,0.0,0,0.0
2019-02-25,BNB-USDT,sell,9.9392,7.24768,signal,-3.8754,5,-5.11
2019-03-02,BNB-USDT,buy,11.341,6.399808,signal,0.0,0,0.0
2019-03-22,BNB-USDT,sell,14.3495,6.399808,signal,19.2542,20,26.53
2019-03-23,ADA-USDT,buy,0.0578,1679.999055,signal,0.0,0,0.0
2019-03-26,ADA-USDT,sell,0.0585,1679.999055,signal,1.2295,3,1.27
2019-03-25,BNB-USDT,buy,17.1198,4.744901,signal,0.0,0,0.0
2019-04-10,BNB-USDT,sell,18.2893,4.744901,signal,5.5491,16,6.83
2019-03-28,ADA-USDT,buy,0.067,1275.125525,signal,0.0,0,0.0
2019-04-12,ADA-USDT,sell,0.0829,1275.125525,signal,20.332,15,23.82
2019-04-03,BTC-USDT,buy,4859.6186,0.045511,signal,0.0,0,0.0
2019-04-12,BTC-USDT,sell,5014.8613,0.045511,signal,7.0653,9,3.19
2019-04-09,ETH-USDT,buy,178.7994,0.619327,signal,0.0,0,0.0
2019-04-12,ETH-USDT,sell,163.978,0.619327,signal,-9.1793,3,-8.29
2019-04-19,BNB-USDT,buy,21.8997,4.141673,signal,0.0,0,0.0
2019-04-25,BNB-USDT,sell,22.9762,4.141673,signal,4.4584,6,4.92
2019-05-15,XRP-USDT,buy,0.4092,291.442497,signal,0.0,0,0.0
2019-05-17,XRP-USDT,sell,0.4187,291.442497,signal,2.7676,2,2.32
2019-05-16,BNB-USDT,buy,26.8482,3.164375,signal,0.0,0,0.0
2019-05-18,BNB-USDT,sell,25.7857,3.164375,signal,-3.3622,2,-3.96
2019-04-24,BTC-USDT,buy,5493.6555,0.026566,signal,0.0,0,0.0
2019-05-18,BTC-USDT,sell,7351.6024,0.026566,signal,49.3582,24,33.82
2019-05-12,ETH-USDT,buy,190.2951,0.519299,signal,0.0,0,0.0
2019-05-18,ETH-USDT,sell,244.1878,0.519299,signal,27.9864,6,28.32
2019-05-19,BNB-USDT,buy,28.8309,2.610104,signal,0.0,0,0.0
2019-06-05,BNB-USDT,sell,29.2306,2.610104,signal,1.0432,17,1.39
2019-05-27,BTC-USDT,buy,8616.8463,0.009806,signal,0.0,0,0.0
2019-06-05,BTC-USDT,sell,7683.1965,0.009806,signal,-9.1554,9,-10.84
2019-06-21,BNB-USDT,buy,36.8284,2.590319,signal,0.0,0,0.0
2019-06-28,BNB-USDT,sell,34.3248,2.590319,signal,-6.4851,7,-6.8
2019-06-21,BTC-USDT,buy,9522.819,0.013441,signal,0.0,0,0.0
2019-06-28,BTC-USDT,sell,11324.325,0.013441,signal,24.214,7,18.92
2019-06-22,ETH-USDT,buy,294.3971,0.410436,signal,0.0,0,0.0
2019-06-28,ETH-USDT,sell,298.2008,0.410436,signal,1.5612,6,1.29
2020-02-07,BNB-USDT,buy,20.6768,6.328531,signal,0.0,0,0.0
2020-02-16,BNB-USDT,sell,24.2267,6.328531,signal,22.4653,9,17.17
2020-02-05,XRP-USDT,buy,0.2676,414.833471,signal,0.0,0,0.0
