timestamp,AAPL.US,ADA-USDT,BTC-USDT,ETH-USDT,GOOGL.US,JNJ.US,JPM.US,META.US,MSFT.US,NVDA.US,PG.US,SOL-USDT,UNH.US,V.US,XRP-USDT
2019-06-24,0.0,0.0,0.08414374313361218,0.07808751717251622,0.0,0.0,0.0,0.0,0.2317598090981066,0.0,0.34062665161156735,0.0,0.0,0.26538227898419764,0.0
2019-06-25,0.0,0.0,0.06461287060247028,0.05996237456092561,0.0,0.23211318873857045,0.0,0.0,0.17796530078690273,0.0,0.26156271333666437,0.0,0.0,0.20378355197446663,0.0
2019-06-26,0.0,0.0,0.07860114745073624,0.07294384849973526,0.0,0.28236422253314075,0.0,0.0,0.0,0.0,0.31818938250057865,0.0,0.0,0.24790139901580907,0.0
2019-06-27,0.0,0.0,0.0,0.10707530010913056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3638979467499226,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298867485156323,0.0,0.0,0.4303907293971207,0.0,0.0,0.316620595751316,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298867485156323,0.0,0.0,0.4303907293971207,0.0,0.0,0.316620595751316,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19377170220295029,0.0,0.0,0.3296493184787086,0.0,0.2340696581906582,0.24250932112768295,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298867485156323,0.0,0.0,0.4303907293971207,0.0,0.0,0.316620595751316,0.0
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298867485156323,0.0,0.0,0.4303907293971207,0.0,0.0,0.316620595751316,0.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25298867485156323,0.0,0.0,0.4303907293971207,0.0,0.0,0.316620595751316,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4946560799564246,0.0,0.0,0.3638979467499226,0.0
2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.462784876537193,0.0,0.49927223732444925,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.462784876537193,0.0,0.49927223732444925,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.462784876537193,0.0,0.49927223732444925,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.462784876537193,0.0,0.49927223732444925,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,0.0,0.0,0.0,0.0,0.28378504070968275,0.0,0.3445257529241949,0.0,0.3716892063661224,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-30,0.0,0.0,0.0,0.0,0.28378504070968275,0.0,0.3445257529241949,0.0,0.3716892063661224,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-31,0.0,0.0,0.0,0.0,0.20816258268610108,0.0,0.25271723397126533,0.0,0.2726422258207471,0.0,0.2664779575218865,0.0,0.0,0.0,0.0
2019-08-01,0.43426617836643944,0.0,0.0,0.0,0.0,0.0,0.462784876537193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39864103861943007,0.0,0.0,0.0,0.0
2019-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.39864103861943007,0.0,0.0,0.37725042338158593,0.0
2019-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.39864103861943007,0.0,0.0,0.37725042338158593,0.0
2019-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.39864103861943007,0.0,0.0,0.37725042338158593,0.0
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.39864103861943007,0.0,0.0,0.37725042338158593,0.0
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.39864103861943007,0.0,0.0,0.0,0.0
2019-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-12,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-13,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-14,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-15,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-16,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-17,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-18,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-19,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-20,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-21,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-22,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.18731698600047725,0.0,0.0,0.0,0.0,0.0
2019-09-23,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-24,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-25,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-26,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-27,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-28,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.35885265231042374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,0.3091889168223613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-11,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-12,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-15,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-16,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-17,0.3663123652406252,0.0,0.0,0.0,0.0,0.38526461415482455,0.0,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-18,0.3663123652406252,0.0,0.0,0.0,0.0,0.38526461415482455,0.0,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-19,0.3663123652406252,0.0,0.0,0.0,0.0,0.38526461415482455,0.0,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-20,0.3663123652406252,0.0,0.0,0.0,0.0,0.38526461415482455,0.0,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-21,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-22,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.3637299764228335,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-23,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.3637299764228335,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-24,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.3637299764228335,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-25,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.3637299764228335,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-26,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.3637299764228335,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-27,0.3663123652406252,0.0,0.0,0.0,0.0,0.0,0.3637299764228335,0.0,0.0,0.21965312727150957,0.0,0.0,0.0,0.0,0.0
2019-10-28,0.2632638684527787,0.0,0.0,0.0,0.3174663846259716,0.0,0.2614079396484795,0.0,0.0,0.15786180727277013,0.0,0.0,0.0,0.0,0.0
2019-10-29,0.20622892109404703,0.0,0.0,0.0,0.24868870297249043,0.0,0.2047750710188832,0.0,0.21664555677135,0.12366174814322929,0.0,0.0,0.0,0.0,0.0
2019-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.2867426122571566,0.0,0.30336462623809574,0.17316117886051818,0.0,0.0,0.23673158264422955,0.0,0.0
2019-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.2867426122571566,0.0,0.30336462623809574,0.17316117886051818,0.0,0.0,0.23673158264422955,0.0,0.0
2019-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2867426122571566,0.0,0.30336462623809574,0.17316117886051818,0.0,0.0,0.23673158264422955,0.0,0.0
2019-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.2867426122571566,0.0,0.30336462623809574,0.17316117886051818,0.0,0.0,0.23673158264422955,0.0,0.0
2019-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.2867426122571566,0.0,0.30336462623809574,0.17316117886051818,0.0,0.0,0.23673158264422955,0.0,0.0
2019-11-04,0.2366434357966688,0.0,0.0,0.0,0.0,0.0,0.21888685530331103,0.0,0.23157537878594048,0.13218372254836366,0.0,0.0,0.180710607565716,0.0,0.0
2019-11-05,0.2366434357966688,0.0,0.0,0.0,0.0,0.0,0.21888685530331103,0.0,0.23157537878594048,0.13218372254836366,0.0,0.0,0.180710607565716,0.0,0.0
2019-11-06,0.2366434357966688,0.0,0.0,0.0,0.0,0.0,0.21888685530331103,0.0,0.23157537878594048,0.13218372254836366,0.0,0.0,0.180710607565716,0.0,0.0
2019-11-07,0.2366434357966688,0.0,0.0,0.0,0.0,0.0,0.21888685530331103,0.0,0.23157537878594048,0.13218372254836366,0.0,0.0,0.180710607565716,0.0,0.0
2019-11-08,0.18482559492421097,0.0,0.0,0.0,0.21897011720612983,0.0,0.17095717494266385,0.0,0.1808672909511292,0.10323943732920592,0.0,0.0,0.14114038464666026,0.0,0.0
2019-11-09,0.18482559492421097,0.0,0.0,0.0,0.21897011720612983,0.0,0.17095717494266385,0.0,0.1808672909511292,0.10323943732920592,0.0,0.0,0.14114038464666026,0.0,0.0
2019-11-10,0.18482559492421097,0.0,0.0,0.0,0.21897011720612983,0.0,0.17095717494266385,0.0,0.1808672909511292,0.10323943732920592,0.0,0.0,0.14114038464666026,0.0,0.0
2019-11-11,0.18482559492421097,0.0,0.0,0.0,0.21897011720612983,0.0,0.17095717494266385,0.0,0.1808672909511292,0.10323943732920592,0.0,0.0,0.14114038464666026,0.0,0.0
2019-11-12,0.18482559492421097,0.0,0.0,0.0,0.21897011720612983,0.0,0.17095717494266385,0.0,0.1808672909511292,0.10323943732920592,0.0,0.0,0.14114038464666026,0.0,0.0
2019-11-13,0.18482559492421097,0.0,0.0,0.0,0.21897011720612983,0.0,0.17095717494266385,0.0,0.1808672909511292,0.10323943732920592,0.0,0.0,0.14114038464666026,0.0,0.0
2019-11-14,0.2229385374771545,0.0,0.0,0.0,0.2641240121594273,0.0,0.0,0.0,0.2181639904291078,0.12452847332954836,0.0,0.0,0.170244986604762,0.0,0.0
2019-11-15,0.2229385374771545,0.0,0.0,0.0,0.2641240121594273,0.0,0.0,0.0,0.2181639904291078,0.12452847332954836,0.0,0.0,0.170244986604762,0.0,0.0
2019-11-16,0.2229385374771545,0.0,0.0,0.0,0.2641240121594273,0.0,0.0,0.0,0.2181639904291078,0.12452847332954836,0.0,0.0,0.170244986604762,0.0,0.0
2019-11-17,0.2229385374771545,0.0,0.0,0.0,0.2641240121594273,0.0,0.0,0.0,0.2181639904291078,0.12452847332954836,0.0,0.0,0.170244986604762,0.0,0.0
2019-11-18,0.3161232948725788,0.0,0.0,0.0,0.3745236419134552,0.0,0.0,0.0,0.30935306321396605,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-19,0.26159556255448163,0.0,0.0,0.0,0.30992250297718255,0.0,0.0,0.0,0.25599312012747594,0.17248881434085983,0.0,0.0,0.0,0.0,0.0
2019-11-20,0.21372401432188073,0.0,0.0,0.0,0.25320720587977613,0.0,0.0,0.1829983191042504,0.20914680944189543,0.14092365125219738,0.0,0.0,0.0,0.0,0.0
2019-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33670351679134236,0.3848148256742064,0.259289206632879,0.0,0.0,0.0,0.0,0.0
2019-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33670351679134236,0.3848148256742064,0.259289206632879,0.0,0.0,0.0,0.0,0.0
2019-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33670351679134236,0.3848148256742064,0.259289206632879,0.0,0.0,0.0,0.0,0.0
2019-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33670351679134236,0.3848148256742064,0.259289206632879,0.0,0.0,0.0,0.0,0.0
2019-11-25,0.0,0.0,0.0,0.0,0.0,0.3224482331754684,0.0,0.23259819207928345,0.2658339704618925,0.17911960428335555,0.0,0.0,0.0,0.0,0.0
2019-11-26,0.0,0.0,0.0,0.0,0.0,0.19572407521731955,0.2410319863325332,0.14118565821746834,0.16135956931011822,0.10872448751354853,0.0,0.0,0.15197422340901232,0.0,0.0
2019-11-27,0.0,0.0,0.0,0.0,0.0,0.19572407521731955,0.2410319863325332,0.14118565821746834,0.16135956931011822,0.10872448751354853,0.0,0.0,0.15197422340901232,0.0,0.0
2019-11-28,0.0,0.0,0.0,0.0,0.0,0.19572407521731955,0.2410319863325332,0.14118565821746834,0.16135956931011822,0.10872448751354853,0.0,0.0,0.15197422340901232,0.0,0.0
2019-11-29,0.0,0.0,0.0,0.0,0.0,0.16146387532237838,0.19884093740991915,0.11647204612116102,0.13311464801779332,0.0896929878293462,0.0,0.0,0.12537214460450113,0.17504336069490087,0.0
2019-11-30,0.0,0.0,0.0,0.0,0.0,0.16146387532237838,0.19884093740991915,0.11647204612116102,0.13311464801779332,0.0896929878293462,0.0,0.0,0.12537214460450113,0.17504336069490087,0.0
2019-12-01,0.0,0.0,0.0,0.0,0.0,0.16146387532237838,0.19884093740991915,0.11647204612116102,0.13311464801779332,0.0896929878293462,0.0,0.0,0.12537214460450113,0.17504336069490087,0.0
2019-12-02,0.0,0.0,0.0,0.0,0.0,0.16146387532237838,0.19884093740991915,0.11647204612116102,0.13311464801779332,0.0896929878293462,0.0,0.0,0.12537214460450113,0.17504336069490087,0.0
2019-12-03,0.0,0.0,0.0,0.0,0.0,0.2681460475648721,0.33021882668249186,0.19342728369937887,0.0,0.0,0.0,0.0,0.20820784205325726,0.0,0.0
2019-12-04,0.0,0.0,0.0,0.0,0.0,0.46676826299805463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-05,0.0,0.0,0.0,0.0,0.0,0.46676826299805463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-06,0.0,0.0,0.0,0.0,0.0,0.43697988612044153,0.5630201138795586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-07,0.0,0.0,0.0,0.0,0.0,0.43697988612044153,0.5630201138795586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,0.0,0.0,0.0,0.0,0.0,0.43697988612044153,0.5630201138795586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,0.22693788370683723,0.0,0.0,0.0,0.25352063310871686,0.2270291781567844,0.2925123050276614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-10,0.22693788370683723,0.0,0.0,0.0,0.25352063310871686,0.2270291781567844,0.2925123050276614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-11,0.22693788370683723,0.0,0.0,0.0,0.25352063310871686,0.2270291781567844,0.2925123050276614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-12,0.22693788370683723,0.0,0.0,0.0,0.25352063310871686,0.2270291781567844,0.2925123050276614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-13,0.17243956719860704,0.0,0.0,0.0,0.19263856494607326,0.17250893761477282,0.0,0.0,0.23071435692653994,0.09465598710730226,0.0,0.0,0.13704258620670454,0.0,0.0
2019-12-14,0.17243956719860704,0.0,0.0,0.0,0.19263856494607326,0.17250893761477282,0.0,0.0,0.23071435692653994,0.09465598710730226,0.0,0.0,0.13704258620670454,0.0,0.0
2019-12-15,0.17243956719860704,0.0,0.0,0.0,0.19263856494607326,0.17250893761477282,0.0,0.0,0.23071435692653994,0.09465598710730226,0.0,0.0,0.13704258620670454,0.0,0.0
